id,code,path,sequencelength,classid,classname,region,mode
33303657,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\33303657.csv,47,8, Shrubland,Haskell,train
9900893,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9900893.csv,59,18, Peas,Adams,train
9900929,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9900929.csv,59,18, Peas,Adams,train
31406620,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31406620.csv,84,2, Corn,Harvey,train
11001832,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\11001832.csv,60,4, Spring Wheat,Adams,train
15600084,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15600084.csv,39,20,Other,Coahoma,train
8808921,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8808921.csv,56,10, Canola,Adams,train
42905703,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\42905703.csv,88,3, Winter Wheat,Haskell,train
18000310,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18000310.csv,35,16, Other Hay/Non Alfalfa,Coahoma,train
9801928,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9801928.csv,59,8, Shrubland,Adams,train
38500147,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\38500147.csv,42,8, Shrubland,Haskell,train
29205437,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29205437.csv,76,14, Alfalfa,Harvey,train
9706287,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9706287.csv,58,8, Shrubland,Adams,train
11810221,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11810221.csv,39,1, Soybeans,Coahoma,train
35710024,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35710024.csv,83,20,Other,Haskell,train
24707478,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24707478.csv,74,0, Grass/Pasture,Garfield,train
12701467,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12701467.csv,39,6, Woody Wetlands,Coahoma,train
44501153,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\44501153.csv,31,12, Deciduous Forest,Randolph,train
7100784,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7100784.csv,62,18, Peas,Adams,train
35501910,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35501910.csv,45,8, Shrubland,Haskell,train
29701340,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29701340.csv,48,13, Dbl Crop WinWht/Soybeans,Harvey,train
9206774,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9206774.csv,58,4, Spring Wheat,Adams,train
1200843,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\1200843.csv,60,11, Sunflower,Adams,train
32310014,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32310014.csv,85,13, Dbl Crop WinWht/Soybeans,Harvey,train
8200337,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8200337.csv,58,8, Shrubland,Adams,train
32803632,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32803632.csv,45,20,Other,Harvey,train
18702378,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18702378.csv,39,5, Cotton,Coahoma,train
37500717,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37500717.csv,42,8, Shrubland,Haskell,train
35501156,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35501156.csv,42,8, Shrubland,Haskell,train
12705316,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12705316.csv,39,20,Other,Coahoma,train
11904715,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11904715.csv,35,15, Rice,Coahoma,train
21711885,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\21711885.csv,76,9, Fallow/Idle Cropland,Garfield,train
23202086,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23202086.csv,70,20,Other,Garfield,train
11912852,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11912852.csv,38,15, Rice,Coahoma,train
25705839,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25705839.csv,72,10, Canola,Garfield,train
24906542,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24906542.csv,66,4, Spring Wheat,Garfield,train
11002014,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\11002014.csv,60,10, Canola,Adams,train
27002401,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27002401.csv,76,0, Grass/Pasture,Harvey,train
5702475,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5702475.csv,57,11, Sunflower,Adams,train
11903639,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11903639.csv,36,15, Rice,Coahoma,train
9507192,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9507192.csv,56,4, Spring Wheat,Adams,train
10501466,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10501466.csv,56,19, Durum Wheat,Adams,train
46011228,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46011228.csv,27,1, Soybeans,Randolph,train
10603097,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10603097.csv,61,10, Canola,Adams,train
9204958,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9204958.csv,64,10, Canola,Adams,train
37300800,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37300800.csv,44,9, Fallow/Idle Cropland,Haskell,train
5000996,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5000996.csv,58,10, Canola,Adams,train
29205181,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29205181.csv,76,14, Alfalfa,Harvey,train
47803960,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\47803960.csv,57,1, Soybeans,Randolph,train
35705971,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35705971.csv,80,20,Other,Haskell,train
14109522,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\14109522.csv,38,5, Cotton,Coahoma,train
7405531,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7405531.csv,59,4, Spring Wheat,Adams,train
19714261,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19714261.csv,62,7, Evergreen Forest,Garfield,train
23103965,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23103965.csv,64,18, Peas,Garfield,train
14403070,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\14403070.csv,39,5, Cotton,Coahoma,train
15000233,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15000233.csv,39,9, Fallow/Idle Cropland,Coahoma,train
7101744,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7101744.csv,64,14, Alfalfa,Adams,train
15401641,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15401641.csv,37,6, Woody Wetlands,Coahoma,train
20501660,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\20501660.csv,64,7, Evergreen Forest,Garfield,train
25402732,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25402732.csv,79,3, Winter Wheat,Garfield,train
5505318,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5505318.csv,60,2, Corn,Adams,train
14105514,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\14105514.csv,39,6, Woody Wetlands,Coahoma,train
28700045,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28700045.csv,41,13, Dbl Crop WinWht/Soybeans,Harvey,train
9705215,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9705215.csv,61,8, Shrubland,Adams,train
11901688,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11901688.csv,35,15, Rice,Coahoma,train
35706668,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35706668.csv,83,20,Other,Haskell,train
46011780,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46011780.csv,29,12, Deciduous Forest,Randolph,train
13507085,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13507085.csv,43,5, Cotton,Coahoma,train
7706699,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7706699.csv,60,4, Spring Wheat,Adams,train
44306050,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\44306050.csv,56,1, Soybeans,Randolph,train
7103298,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7103298.csv,63,10, Canola,Adams,train
27503845,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27503845.csv,43,14, Alfalfa,Harvey,train
7103913,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7103913.csv,57,11, Sunflower,Adams,train
47703831,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\47703831.csv,52,1, Soybeans,Randolph,train
38600172,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\38600172.csv,45,5, Cotton,Haskell,train
1901491,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\1901491.csv,65,11, Sunflower,Adams,train
18507962,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18507962.csv,36,20,Other,Coahoma,train
42100746,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\42100746.csv,45,17, Sorghum,Haskell,train
32501623,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32501623.csv,85,3, Winter Wheat,Harvey,train
23004240,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23004240.csv,67,3, Winter Wheat,Garfield,train
12605705,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12605705.csv,38,2, Corn,Coahoma,train
11907206,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11907206.csv,37,1, Soybeans,Coahoma,train
17400825,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\17400825.csv,37,20,Other,Coahoma,train
29002741,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29002741.csv,81,14, Alfalfa,Harvey,train
4002950,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4002950.csv,55,2, Corn,Adams,train
7405442,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7405442.csv,58,10, Canola,Adams,train
6600406,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\6600406.csv,57,19, Durum Wheat,Adams,train
19611776,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19611776.csv,59,7, Evergreen Forest,Garfield,train
46109015,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46109015.csv,54,2, Corn,Randolph,train
8304025,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8304025.csv,56,19, Durum Wheat,Adams,train
1901372,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\1901372.csv,63,8, Shrubland,Adams,train
31407706,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31407706.csv,87,13, Dbl Crop WinWht/Soybeans,Harvey,train
8202030,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8202030.csv,58,8, Shrubland,Adams,train
9900896,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9900896.csv,59,18, Peas,Adams,train
32102367,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32102367.csv,82,17, Sorghum,Harvey,train
13803766,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13803766.csv,36,6, Woody Wetlands,Coahoma,train
15605305,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15605305.csv,41,6, Woody Wetlands,Coahoma,train
18706379,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18706379.csv,38,6, Woody Wetlands,Coahoma,train
4207471,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4207471.csv,55,0, Grass/Pasture,Adams,train
18000468,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18000468.csv,35,16, Other Hay/Non Alfalfa,Coahoma,train
32401206,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32401206.csv,85,17, Sorghum,Harvey,train
20002661,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\20002661.csv,68,7, Evergreen Forest,Garfield,train
45203243,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\45203243.csv,29,2, Corn,Randolph,train
7105075,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7105075.csv,61,10, Canola,Adams,train
18008180,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18008180.csv,36,5, Cotton,Coahoma,train
31208576,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31208576.csv,83,17, Sorghum,Harvey,train
10902150,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10902150.csv,59,11, Sunflower,Adams,train
27300270,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27300270.csv,81,17, Sorghum,Harvey,train
11909634,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11909634.csv,35,15, Rice,Coahoma,train
17400369,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\17400369.csv,39,20,Other,Coahoma,train
37201360,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37201360.csv,44,17, Sorghum,Haskell,train
16511788,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16511788.csv,36,6, Woody Wetlands,Coahoma,train
46901767,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46901767.csv,56,12, Deciduous Forest,Randolph,train
7100924,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7100924.csv,61,18, Peas,Adams,train
25509426,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25509426.csv,73,9, Fallow/Idle Cropland,Garfield,train
12602915,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12602915.csv,39,6, Woody Wetlands,Coahoma,train
22901093,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\22901093.csv,72,3, Winter Wheat,Garfield,train
10500380,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500380.csv,58,19, Durum Wheat,Adams,train
27502678,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27502678.csv,43,13, Dbl Crop WinWht/Soybeans,Harvey,train
37500847,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37500847.csv,43,3, Winter Wheat,Haskell,train
36100071,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\36100071.csv,43,8, Shrubland,Haskell,train
17706951,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\17706951.csv,37,5, Cotton,Coahoma,train
4000001,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4000001.csv,58,16, Other Hay/Non Alfalfa,Adams,train
7509173,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7509173.csv,61,16, Other Hay/Non Alfalfa,Adams,train
32807066,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32807066.csv,43,0, Grass/Pasture,Harvey,train
14603021,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\14603021.csv,39,20,Other,Coahoma,train
35501671,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35501671.csv,45,8, Shrubland,Haskell,train
18100488,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18100488.csv,36,20,Other,Coahoma,train
2102006,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\2102006.csv,65,11, Sunflower,Adams,train
10506772,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10506772.csv,59,4, Spring Wheat,Adams,train
34404577,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\34404577.csv,43,3, Winter Wheat,Haskell,train
28803295,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28803295.csv,46,13, Dbl Crop WinWht/Soybeans,Harvey,train
10000299,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10000299.csv,60,18, Peas,Adams,train
47302980,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\47302980.csv,28,9, Fallow/Idle Cropland,Randolph,train
33101139,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\33101139.csv,42,8, Shrubland,Haskell,train
8400453,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8400453.csv,60,10, Canola,Adams,train
32204848,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32204848.csv,84,13, Dbl Crop WinWht/Soybeans,Harvey,train
8304782,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8304782.csv,57,19, Durum Wheat,Adams,train
38100632,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\38100632.csv,44,8, Shrubland,Haskell,train
18704510,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18704510.csv,38,9, Fallow/Idle Cropland,Coahoma,train
28405223,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28405223.csv,80,2, Corn,Harvey,train
9204941,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9204941.csv,62,10, Canola,Adams,train
13802822,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13802822.csv,38,6, Woody Wetlands,Coahoma,train
7805705,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7805705.csv,60,11, Sunflower,Adams,train
31200706,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31200706.csv,84,13, Dbl Crop WinWht/Soybeans,Harvey,train
24112430,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24112430.csv,67,3, Winter Wheat,Garfield,train
14006309,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\14006309.csv,39,6, Woody Wetlands,Coahoma,train
32403301,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32403301.csv,82,13, Dbl Crop WinWht/Soybeans,Harvey,train
32306229,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32306229.csv,84,13, Dbl Crop WinWht/Soybeans,Harvey,train
24807436,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24807436.csv,76,3, Winter Wheat,Garfield,train
7905227,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7905227.csv,61,14, Alfalfa,Adams,train
5907938,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5907938.csv,61,18, Peas,Adams,train
9808433,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9808433.csv,57,2, Corn,Adams,train
3905287,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3905287.csv,60,11, Sunflower,Adams,train
2804540,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\2804540.csv,57,4, Spring Wheat,Adams,train
4800112,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4800112.csv,55,16, Other Hay/Non Alfalfa,Adams,train
21100068,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\21100068.csv,73,9, Fallow/Idle Cropland,Garfield,train
47806575,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\47806575.csv,59,9, Fallow/Idle Cropland,Randolph,train
42300913,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\42300913.csv,43,3, Winter Wheat,Haskell,train
15907493,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15907493.csv,39,15, Rice,Coahoma,train
19601408,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19601408.csv,57,7, Evergreen Forest,Garfield,train
28207913,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28207913.csv,80,3, Winter Wheat,Harvey,train
29301193,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29301193.csv,82,3, Winter Wheat,Harvey,train
41101573,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\41101573.csv,45,8, Shrubland,Haskell,train
16517113,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16517113.csv,40,6, Woody Wetlands,Coahoma,train
5701602,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5701602.csv,60,0, Grass/Pasture,Adams,train
4003227,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4003227.csv,62,10, Canola,Adams,train
26802134,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\26802134.csv,79,3, Winter Wheat,Garfield,train
25611581,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25611581.csv,76,9, Fallow/Idle Cropland,Garfield,train
22900139,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\22900139.csv,72,9, Fallow/Idle Cropland,Garfield,train
27102661,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27102661.csv,77,14, Alfalfa,Harvey,train
11903775,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11903775.csv,36,15, Rice,Coahoma,train
25706901,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25706901.csv,78,3, Winter Wheat,Garfield,train
43006460,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\43006460.csv,27,2, Corn,Randolph,train
5900990,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5900990.csv,57,18, Peas,Adams,train
31000849,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31000849.csv,84,17, Sorghum,Harvey,train
37402721,121,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37402721.csv,43,20,Other,Haskell,train
16511350,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16511350.csv,37,20,Other,Coahoma,train
12801703,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12801703.csv,43,20,Other,Coahoma,train
5905549,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5905549.csv,61,18, Peas,Adams,train
10604749,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10604749.csv,58,10, Canola,Adams,train
29700883,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29700883.csv,47,14, Alfalfa,Harvey,train
31504581,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31504581.csv,84,13, Dbl Crop WinWht/Soybeans,Harvey,train
29000973,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29000973.csv,80,3, Winter Wheat,Harvey,train
23008356,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23008356.csv,71,18, Peas,Garfield,train
15012183,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15012183.csv,39,6, Woody Wetlands,Coahoma,train
23204812,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23204812.csv,73,20,Other,Garfield,train
46800612,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46800612.csv,53,12, Deciduous Forest,Randolph,train
10501471,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10501471.csv,57,19, Durum Wheat,Adams,train
8205986,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8205986.csv,58,19, Durum Wheat,Adams,train
15003498,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15003498.csv,41,5, Cotton,Coahoma,train
6106546,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\6106546.csv,54,16, Other Hay/Non Alfalfa,Adams,train
45311144,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\45311144.csv,48,12, Deciduous Forest,Randolph,train
9901506,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9901506.csv,59,18, Peas,Adams,train
10500303,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500303.csv,55,19, Durum Wheat,Adams,train
21501985,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\21501985.csv,72,16, Other Hay/Non Alfalfa,Garfield,train
25511729,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25511729.csv,72,3, Winter Wheat,Garfield,train
16514700,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16514700.csv,36,6, Woody Wetlands,Coahoma,train
2710654,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\2710654.csv,59,0, Grass/Pasture,Adams,train
35710573,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35710573.csv,84,20,Other,Haskell,train
16005705,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16005705.csv,41,6, Woody Wetlands,Coahoma,train
44803057,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\44803057.csv,51,12, Deciduous Forest,Randolph,train
10001648,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10001648.csv,60,10, Canola,Adams,train
28704043,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28704043.csv,43,13, Dbl Crop WinWht/Soybeans,Harvey,train
32302554,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32302554.csv,83,3, Winter Wheat,Harvey,train
3300799,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3300799.csv,63,19, Durum Wheat,Adams,train
31500749,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31500749.csv,84,13, Dbl Crop WinWht/Soybeans,Harvey,train
